"Activity" "Subject" "Measurement" "Value"
"standing" "11" "tBodyAccJerkMag-mean()" -0.989242377234043
"walking" "11" "tBodyAccJerkMag-mean()" -0.402333202033898
"walking_downstairs" "11" "tBodyAccJerkMag-mean()" -0.198206139934783
"walking_upstairs" "11" "tBodyAccJerkMag-mean()" -0.509587701296296
"laying" "12" "tBodyAccJerkMag-mean()" -0.969843834166667
"sitting" "12" "tBodyAccJerkMag-mean()" -0.974734489803922
"standing" "12" "tBodyAccJerkMag-mean()" -0.968790683278689
"walking" "12" "tBodyAccJerkMag-mean()" -0.144064922688
"walking_downstairs" "12" "tBodyAccJerkMag-mean()" -0.107091019565217
"walking_upstairs" "12" "tBodyAccJerkMag-mean()" -0.432469300961538
"laying" "13" "tBodyAccJerkMag-mean()" -0.985467853870968
"sitting" "13" "tBodyAccJerkMag-mean()" -0.989497838979592
"standing" "13" "tBodyAccJerkMag-mean()" -0.98680002754386
"walking" "13" "tBodyAccJerkMag-mean()" -0.133205034736842
"walking_downstairs" "13" "tBodyAccJerkMag-mean()" -0.127926051502128
"walking_upstairs" "13" "tBodyAccJerkMag-mean()" -0.456190454
"laying" "14" "tBodyAccJerkMag-mean()" -0.972576392941176
"sitting" "14" "tBodyAccJerkMag-mean()" -0.976521006111111
"standing" "14" "tBodyAccJerkMag-mean()" -0.972965788166667
"walking" "14" "tBodyAccJerkMag-mean()" -0.377293155084746
"walking_downstairs" "14" "tBodyAccJerkMag-mean()" 0.0353601375466667
"walking_upstairs" "14" "tBodyAccJerkMag-mean()" -0.28366383592037
"laying" "15" "tBodyAccJerkMag-mean()" -0.979890228194444
"sitting" "15" "tBodyAccJerkMag-mean()" -0.986107839152542
"standing" "15" "tBodyAccJerkMag-mean()" -0.981495125660377
"walking" "15" "tBodyAccJerkMag-mean()" -0.320129322962963
"walking_downstairs" "15" "tBodyAccJerkMag-mean()" -0.0372666071540476
"walking_upstairs" "15" "tBodyAccJerkMag-mean()" -0.316050382083333
"laying" "16" "tBodyAccJerkMag-mean()" -0.988349656571429
"sitting" "16" "tBodyAccJerkMag-mean()" -0.987472699130435
"standing" "16" "tBodyAccJerkMag-mean()" -0.989205231794872
"walking" "16" "tBodyAccJerkMag-mean()" -0.363144483529412
"walking_downstairs" "16" "tBodyAccJerkMag-mean()" -0.165908810808511
"walking_upstairs" "16" "tBodyAccJerkMag-mean()" -0.48321905
"laying" "17" "tBodyAccJerkMag-mean()" -0.981607627887324
"sitting" "17" "tBodyAccJerkMag-mean()" -0.99281471515625
"standing" "17" "tBodyAccJerkMag-mean()" -0.991742753589744
"walking" "17" "tBodyAccJerkMag-mean()" -0.301093269180328
"walking_downstairs" "17" "tBodyAccJerkMag-mean()" -0.221631694184783
"walking_upstairs" "17" "tBodyAccJerkMag-mean()" -0.357233897916667
"laying" "18" "tBodyAccJerkMag-mean()" -0.98832154
"sitting" "18" "tBodyAccJerkMag-mean()" -0.989869574561404
"standing" "18" "tBodyAccJerkMag-mean()" -0.98596529369863
"walking" "18" "tBodyAccJerkMag-mean()" -0.379269262142857
"walking_downstairs" "18" "tBodyAccJerkMag-mean()" -0.466516044
"walking_upstairs" "18" "tBodyAccJerkMag-mean()" -0.601463948275862
"laying" "19" "tBodyAccJerkMag-mean()" -0.98478434
"sitting" "19" "tBodyAccJerkMag-mean()" -0.986423976027397
"standing" "19" "tBodyAccJerkMag-mean()" -0.983068923561644
"walking" "19" "tBodyAccJerkMag-mean()" 0.109450990201923
"walking_downstairs" "19" "tBodyAccJerkMag-mean()" 0.434490400974359
"walking_upstairs" "19" "tBodyAccJerkMag-mean()" -0.114189605875
"laying" "20" "tBodyAccJerkMag-mean()" -0.984670073823529
"sitting" "20" "tBodyAccJerkMag-mean()" -0.978774578333333
"standing" "20" "tBodyAccJerkMag-mean()" -0.956624899041096
"walking" "20" "tBodyAccJerkMag-mean()" -0.0429359302764706
"walking_downstairs" "20" "tBodyAccJerkMag-mean()" -0.0612699838466667
"walking_upstairs" "20" "tBodyAccJerkMag-mean()" -0.255611242098039
"laying" "21" "tBodyAccJerkMag-mean()" -0.982800330555556
"sitting" "21" "tBodyAccJerkMag-mean()" -0.985947225176471
"standing" "21" "tBodyAccJerkMag-mean()" -0.974765161910112
"walking" "21" "tBodyAccJerkMag-mean()" -0.148138991523077
"walking_downstairs" "21" "tBodyAccJerkMag-mean()" -0.0802241799933333
"walking_upstairs" "21" "tBodyAccJerkMag-mean()" -0.355047693617021
"laying" "22" "tBodyAccJerkMag-mean()" -0.971169779305556
"sitting" "22" "tBodyAccJerkMag-mean()" -0.979303714032258
"standing" "22" "tBodyAccJerkMag-mean()" -0.975876006507936
"walking" "22" "tBodyAccJerkMag-mean()" 0.02291996735
"walking_downstairs" "22" "tBodyAccJerkMag-mean()" -0.0179784626888889
"walking_upstairs" "22" "tBodyAccJerkMag-mean()" -0.0957840344357143
"laying" "23" "tBodyAccJerkMag-mean()" -0.987010197361111
"sitting" "23" "tBodyAccJerkMag-mean()" -0.982375503382353
"standing" "23" "tBodyAccJerkMag-mean()" -0.978671485441176
"walking" "23" "tBodyAccJerkMag-mean()" -0.0670819655881356
"walking_downstairs" "23" "tBodyAccJerkMag-mean()" 0.112982475627778
"walking_upstairs" "23" "tBodyAccJerkMag-mean()" -0.311143885098039
"laying" "24" "tBodyAccJerkMag-mean()" -0.985529270555556
"sitting" "24" "tBodyAccJerkMag-mean()" -0.985555822352941
"standing" "24" "tBodyAccJerkMag-mean()" -0.977620953913043
"walking" "24" "tBodyAccJerkMag-mean()" -0.399722201034483
"walking_downstairs" "24" "tBodyAccJerkMag-mean()" -0.263106944836364
"walking_upstairs" "24" "tBodyAccJerkMag-mean()" -0.488487620508475
"laying" "25" "tBodyAccJerkMag-mean()" -0.962161355890411
"sitting" "25" "tBodyAccJerkMag-mean()" -0.989545142461538
"standing" "25" "tBodyAccJerkMag-mean()" -0.984647071216216
"walking" "25" "tBodyAccJerkMag-mean()" -0.538291424594595
"walking_downstairs" "25" "tBodyAccJerkMag-mean()" -0.50048333137931
"walking_upstairs" "25" "tBodyAccJerkMag-mean()" -0.679160843538462
"laying" "26" "tBodyAccJerkMag-mean()" -0.989970604210526
"sitting" "26" "tBodyAccJerkMag-mean()" -0.990898435769231
"standing" "26" "tBodyAccJerkMag-mean()" -0.986985213648649
"walking" "26" "tBodyAccJerkMag-mean()" -0.290758024915254
"walking_downstairs" "26" "tBodyAccJerkMag-mean()" -0.1488562664
"walking_upstairs" "26" "tBodyAccJerkMag-mean()" -0.404463896363636
"laying" "27" "tBodyAccJerkMag-mean()" -0.988372773648649
"sitting" "27" "tBodyAccJerkMag-mean()" -0.989467178285714
"standing" "27" "tBodyAccJerkMag-mean()" -0.985347620125
"walking" "27" "tBodyAccJerkMag-mean()" -0.230500549298246
"walking_downstairs" "27" "tBodyAccJerkMag-mean()" -0.115421210625
"walking_upstairs" "27" "tBodyAccJerkMag-mean()" -0.479067422156863
"laying" "28" "tBodyAccJerkMag-mean()" -0.978455341875
"sitting" "28" "tBodyAccJerkMag-mean()" -0.973274366805556
"standing" "28" "tBodyAccJerkMag-mean()" -0.959551987468354
"walking" "28" "tBodyAccJerkMag-mean()" -0.299223359444444
"walking_downstairs" "28" "tBodyAccJerkMag-mean()" -0.0707560279130435
"walking_upstairs" "28" "tBodyAccJerkMag-mean()" -0.388086248235294
"laying" "29" "tBodyAccJerkMag-mean()" -0.992725367826087
"sitting" "29" "tBodyAccJerkMag-mean()" -0.990719807666667
"standing" "29" "tBodyAccJerkMag-mean()" -0.990785419538462
"walking" "29" "tBodyAccJerkMag-mean()" -0.240231677415094
"walking_downstairs" "29" "tBodyAccJerkMag-mean()" -0.138637624454167
"walking_upstairs" "29" "tBodyAccJerkMag-mean()" -0.344324833061224
"laying" "30" "tBodyAccJerkMag-mean()" -0.97923282
"sitting" "30" "tBodyAccJerkMag-mean()" -0.987799055645161
"standing" "30" "tBodyAccJerkMag-mean()" -0.971225190169491
"walking" "30" "tBodyAccJerkMag-mean()" -0.352111713846154
"walking_downstairs" "30" "tBodyAccJerkMag-mean()" -0.293738801622581
"walking_upstairs" "30" "tBodyAccJerkMag-mean()" -0.596600099538461
"laying" "1" "tBodyAccJerkMag-std()" -0.9282456284
"sitting" "1" "tBodyAccJerkMag-std()" -0.984120024042553
"standing" "1" "tBodyAccJerkMag-std()" -0.993096209433962
"walking" "1" "tBodyAccJerkMag-std()" -0.0744717500625263
"walking_downstairs" "1" "tBodyAccJerkMag-std()" -0.0257877197081633
"walking_upstairs" "1" "tBodyAccJerkMag-std()" -0.478991622075472
"laying" "2" "tBodyAccJerkMag-std()" -0.98551807625
"sitting" "2" "tBodyAccJerkMag-std()" -0.984475868043478
"standing" "2" "tBodyAccJerkMag-std()" -0.976675280185185
"walking" "2" "tBodyAccJerkMag-std()" -0.164150985127119
"walking_downstairs" "2" "tBodyAccJerkMag-std()" 0.22961718512766
"walking_upstairs" "2" "tBodyAccJerkMag-std()" -0.21738939458125
"laying" "3" "tBodyAccJerkMag-std()" -0.976121297903226
"sitting" "3" "tBodyAccJerkMag-std()" -0.966550084230769
"standing" "3" "tBodyAccJerkMag-std()" -0.948770043278689
"walking" "3" "tBodyAccJerkMag-std()" -0.139916355325862
"walking_downstairs" "3" "tBodyAccJerkMag-std()" -0.0926324494530612
"walking_upstairs" "3" "tBodyAccJerkMag-std()" -0.439020591694915
"laying" "4" "tBodyAccJerkMag-std()" -0.960786430740741
"sitting" "4" "tBodyAccJerkMag-std()" -0.9625491104
"standing" "4" "tBodyAccJerkMag-std()" -0.958159482142857
"walking" "4" "tBodyAccJerkMag-std()" -0.316918956
"walking_downstairs" "4" "tBodyAccJerkMag-std()" -0.216858921977778
"walking_upstairs" "4" "tBodyAccJerkMag-std()" -0.437261477884615
"laying" "5" "tBodyAccJerkMag-std()" -0.977477145384615
"sitting" "5" "tBodyAccJerkMag-std()" -0.965757731590909
"standing" "5" "tBodyAccJerkMag-std()" -0.942962047678571
"walking" "5" "tBodyAccJerkMag-std()" -0.282242276785714
"walking_downstairs" "5" "tBodyAccJerkMag-std()" -0.0292570509829787
"walking_upstairs" "5" "tBodyAccJerkMag-std()" -0.310186545957447
"laying" "6" "tBodyAccJerkMag-std()" -0.950341934385965
"sitting" "6" "tBodyAccJerkMag-std()" -0.948181827818182
"standing" "6" "tBodyAccJerkMag-std()" -0.956099145964912
"walking" "6" "tBodyAccJerkMag-std()" -0.0706029648421053
"walking_downstairs" "6" "tBodyAccJerkMag-std()" 0.209502174375
"walking_upstairs" "6" "tBodyAccJerkMag-std()" -0.169970363039216
"laying" "7" "tBodyAccJerkMag-std()" -0.967310932307692
"sitting" "7" "tBodyAccJerkMag-std()" -0.970243274166667
"standing" "7" "tBodyAccJerkMag-std()" -0.968566356037736
"walking" "7" "tBodyAccJerkMag-std()" -0.027557329277193
"walking_downstairs" "7" "tBodyAccJerkMag-std()" 0.0901836280510638
"walking_upstairs" "7" "tBodyAccJerkMag-std()" -0.471265710980392
"laying" "8" "tBodyAccJerkMag-std()" -0.962954517222222
"sitting" "8" "tBodyAccJerkMag-std()" -0.980667377391304
"standing" "8" "tBodyAccJerkMag-std()" -0.979932239074074
"walking" "8" "tBodyAccJerkMag-std()" -0.184571053979167
"walking_downstairs" "8" "tBodyAccJerkMag-std()" 0.2534082561
"walking_upstairs" "8" "tBodyAccJerkMag-std()" -0.228296364146341
"laying" "9" "tBodyAccJerkMag-std()" -0.9550268052
"sitting" "9" "tBodyAccJerkMag-std()" -0.9517802432
"standing" "9" "tBodyAccJerkMag-std()" -0.963764177777778
"walking" "9" "tBodyAccJerkMag-std()" -0.317113487115385
"walking_downstairs" "9" "tBodyAccJerkMag-std()" 0.039907818552381
"walking_upstairs" "9" "tBodyAccJerkMag-std()" -0.445485397959184
"laying" "10" "tBodyAccJerkMag-std()" -0.967556980689655
"sitting" "10" "tBodyAccJerkMag-std()" -0.985209856296296
"standing" "10" "tBodyAccJerkMag-std()" -0.952058214545455
"walking" "10" "tBodyAccJerkMag-std()" 0.037608338009434
"walking_downstairs" "10" "tBodyAccJerkMag-std()" 0.110877231263158
"walking_upstairs" "10" "tBodyAccJerkMag-std()" -0.226010197889362
"laying" "11" "tBodyAccJerkMag-std()" -0.976504858596491
"sitting" "11" "tBodyAccJerkMag-std()" -0.974511726792453
"standing" "11" "tBodyAccJerkMag-std()" -0.988853960638298
"walking" "11" "tBodyAccJerkMag-std()" -0.403141284745763
"walking_downstairs" "11" "tBodyAccJerkMag-std()" -0.127017223413043
"walking_upstairs" "11" "tBodyAccJerkMag-std()" -0.490485807222222
"laying" "12" "tBodyAccJerkMag-std()" -0.962580915166667
"sitting" "12" "tBodyAccJerkMag-std()" -0.972745892745098
"standing" "12" "tBodyAccJerkMag-std()" -0.962678857213115
"walking" "12" "tBodyAccJerkMag-std()" -0.02028505044
"walking_downstairs" "12" "tBodyAccJerkMag-std()" 0.0655781271934783
"walking_upstairs" "12" "tBodyAccJerkMag-std()" -0.329827968269231
"laying" "13" "tBodyAccJerkMag-std()" -0.980066243387097
"sitting" "13" "tBodyAccJerkMag-std()" -0.988813098163265
"standing" "13" "tBodyAccJerkMag-std()" -0.981865616666667
"walking" "13" "tBodyAccJerkMag-std()" -0.131788528797719
"walking_downstairs" "13" "tBodyAccJerkMag-std()" -0.0433959844
"walking_upstairs" "13" "tBodyAccJerkMag-std()" -0.451225931090909
"laying" "14" "tBodyAccJerkMag-std()" -0.966450909019608
"sitting" "14" "tBodyAccJerkMag-std()" -0.973343388888889
"standing" "14" "tBodyAccJerkMag-std()" -0.970437182833333
"walking" "14" "tBodyAccJerkMag-std()" -0.439746918474576
"walking_downstairs" "14" "tBodyAccJerkMag-std()" 0.194708838913556
"walking_upstairs" "14" "tBodyAccJerkMag-std()" -0.337086266574074
"laying" "15" "tBodyAccJerkMag-std()" -0.973644462777778
"sitting" "15" "tBodyAccJerkMag-std()" -0.984639018474576
"standing" "15" "tBodyAccJerkMag-std()" -0.979994800566038
"walking" "15" "tBodyAccJerkMag-std()" -0.310071425166667
"walking_downstairs" "15" "tBodyAccJerkMag-std()" 0.159631710516667
"walking_upstairs" "15" "tBodyAccJerkMag-std()" -0.313363553125
"laying" "16" "tBodyAccJerkMag-std()" -0.987891003571429
"sitting" "16" "tBodyAccJerkMag-std()" -0.983615334057971
"standing" "16" "tBodyAccJerkMag-std()" -0.986761550641026
"walking" "16" "tBodyAccJerkMag-std()" -0.403386563921569
"walking_downstairs" "16" "tBodyAccJerkMag-std()" -0.0783498875595745
"walking_upstairs" "16" "tBodyAccJerkMag-std()" -0.493067129607843
"laying" "17" "tBodyAccJerkMag-std()" -0.980126745352113
"sitting" "17" "tBodyAccJerkMag-std()" -0.99144649921875
"standing" "17" "tBodyAccJerkMag-std()" -0.990363248205128
"walking" "17" "tBodyAccJerkMag-std()" -0.275672786229508
"walking_downstairs" "17" "tBodyAccJerkMag-std()" -0.206576683876087
"walking_upstairs" "17" "tBodyAccJerkMag-std()" -0.390912450416667
"laying" "18" "tBodyAccJerkMag-std()" -0.989526277538462
"sitting" "18" "tBodyAccJerkMag-std()" -0.991159350526316
"standing" "18" "tBodyAccJerkMag-std()" -0.986015285890411
"walking" "18" "tBodyAccJerkMag-std()" -0.42541866125
"walking_downstairs" "18" "tBodyAccJerkMag-std()" -0.3825173332
"walking_upstairs" "18" "tBodyAccJerkMag-std()" -0.579330320344828
"laying" "19" "tBodyAccJerkMag-std()" -0.980668287831325
"sitting" "19" "tBodyAccJerkMag-std()" -0.984205184931507
"standing" "19" "tBodyAccJerkMag-std()" -0.979640838082192
"walking" "19" "tBodyAccJerkMag-std()" 0.0356558788076923
"walking_downstairs" "19" "tBodyAccJerkMag-std()" 0.450612065720513
"walking_upstairs" "19" "tBodyAccJerkMag-std()" -0.284060693125
"laying" "20" "tBodyAccJerkMag-std()" -0.980161687058824
"sitting" "20" "tBodyAccJerkMag-std()" -0.972537871515151
"standing" "20" "tBodyAccJerkMag-std()" -0.938454372328767
"walking" "20" "tBodyAccJerkMag-std()" 0.0210765716843137
"walking_downstairs" "20" "tBodyAccJerkMag-std()" 0.0467185842571111
"walking_upstairs" "20" "tBodyAccJerkMag-std()" -0.239444370019608
"laying" "21" "tBodyAccJerkMag-std()" -0.978552618777778
"sitting" "21" "tBodyAccJerkMag-std()" -0.986520865058824
"standing" "21" "tBodyAccJerkMag-std()" -0.97160651494382
"walking" "21" "tBodyAccJerkMag-std()" -0.0838487968942308
"walking_downstairs" "21" "tBodyAccJerkMag-std()" 0.0952339404955556
"walking_upstairs" "21" "tBodyAccJerkMag-std()" -0.404183875893617
"laying" "22" "tBodyAccJerkMag-std()" -0.959849821805556
"sitting" "22" "tBodyAccJerkMag-std()" -0.968576776774194
"standing" "22" "tBodyAccJerkMag-std()" -0.958825095396825
"walking" "22" "tBodyAccJerkMag-std()" 0.111532924945652
"walking_downstairs" "22" "tBodyAccJerkMag-std()" -0.0337640982530556
"walking_upstairs" "22" "tBodyAccJerkMag-std()" -0.0876501605595238
"laying" "23" "tBodyAccJerkMag-std()" -0.986685651527778
"sitting" "23" "tBodyAccJerkMag-std()" -0.973668776323529
"standing" "23" "tBodyAccJerkMag-std()" -0.974811528235294
"walking" "23" "tBodyAccJerkMag-std()" -0.0268194363050847
"walking_downstairs" "23" "tBodyAccJerkMag-std()" 0.292087200087037
"walking_upstairs" "23" "tBodyAccJerkMag-std()" -0.362708849411765
"laying" "24" "tBodyAccJerkMag-std()" -0.983605927361111
"sitting" "24" "tBodyAccJerkMag-std()" -0.985418456176471
"standing" "24" "tBodyAccJerkMag-std()" -0.973108343043478
"walking" "24" "tBodyAccJerkMag-std()" -0.409824562586207
"walking_downstairs" "24" "tBodyAccJerkMag-std()" -0.143501970018182
"walking_upstairs" "24" "tBodyAccJerkMag-std()" -0.441068689830508
"laying" "25" "tBodyAccJerkMag-std()" -0.961931605342466
"sitting" "25" "tBodyAccJerkMag-std()" -0.988311804923077
"standing" "25" "tBodyAccJerkMag-std()" -0.982637080945946
"walking" "25" "tBodyAccJerkMag-std()" -0.542870062567568
"walking_downstairs" "25" "tBodyAccJerkMag-std()" -0.482976929827586
"walking_upstairs" "25" "tBodyAccJerkMag-std()" -0.674513059846154
"laying" "26" "tBodyAccJerkMag-std()" -0.989101949473684
"sitting" "26" "tBodyAccJerkMag-std()" -0.989986111666667
"standing" "26" "tBodyAccJerkMag-std()" -0.982626252972973
"walking" "26" "tBodyAccJerkMag-std()" -0.279350754237288
"walking_downstairs" "26" "tBodyAccJerkMag-std()" -0.111303956316
"walking_upstairs" "26" "tBodyAccJerkMag-std()" -0.334531344727273
"laying" "27" "tBodyAccJerkMag-std()" -0.988586771351351
"sitting" "27" "tBodyAccJerkMag-std()" -0.989200539571429
"standing" "27" "tBodyAccJerkMag-std()" -0.98415908975
"walking" "27" "tBodyAccJerkMag-std()" -0.266138940350877
"walking_downstairs" "27" "tBodyAccJerkMag-std()" -0.0386367422818182
"walking_upstairs" "27" "tBodyAccJerkMag-std()" -0.464610567058824
"laying" "28" "tBodyAccJerkMag-std()" -0.973312647875
"sitting" "28" "tBodyAccJerkMag-std()" -0.970301646111111
"standing" "28" "tBodyAccJerkMag-std()" -0.954068391518987
"walking" "28" "tBodyAccJerkMag-std()" -0.390449724259259
"walking_downstairs" "28" "tBodyAccJerkMag-std()" -0.0418872609934783
"walking_upstairs" "28" "tBodyAccJerkMag-std()" -0.325362338235294
"laying" "29" "tBodyAccJerkMag-std()" -0.994646916811594
"sitting" "29" "tBodyAccJerkMag-std()" -0.990531729333333
"standing" "29" "tBodyAccJerkMag-std()" -0.990495689538462
"walking" "29" "tBodyAccJerkMag-std()" -0.133036273622642
"walking_downstairs" "29" "tBodyAccJerkMag-std()" -0.0307693372041667
"walking_upstairs" "29" "tBodyAccJerkMag-std()" -0.254485176020408
"laying" "30" "tBodyAccJerkMag-std()" -0.969642290285714
"sitting" "30" "tBodyAccJerkMag-std()" -0.98605764
"standing" "30" "tBodyAccJerkMag-std()" -0.950762271186441
"walking" "30" "tBodyAccJerkMag-std()" -0.353751020923077
"walking_downstairs" "30" "tBodyAccJerkMag-std()" -0.125283184512903
"walking_upstairs" "30" "tBodyAccJerkMag-std()" -0.561837706461538
"laying" "1" "tBodyGyroMag-mean()" -0.874759548
"sitting" "1" "tBodyGyroMag-mean()" -0.93089249
"standing" "1" "tBodyGyroMag-mean()" -0.976493792830189
"walking" "1" "tBodyGyroMag-mean()" -0.160979552536842
"walking_downstairs" "1" "tBodyGyroMag-mean()" -0.0757412543673469
"walking_upstairs" "1" "tBodyGyroMag-mean()" -0.126735589969811
"laying" "2" "tBodyGyroMag-mean()" -0.950011569583333
"sitting" "2" "tBodyGyroMag-mean()" -0.946035087173913
